kind_of_part,part_serial_number,manufacturer,location,batch_number,barcode,version,name_label,production_date,comment_description,DU_F_or_B,Disk_per_vessel,Disk_side_from_IP,FT_Length_mm,FT_length_category,Layer,Module,Outdated_ModPos_AS,Outdated_ModPos_DL_Proposal1,Outdated_ModPos_DL_Proposal2,Outdated_Mod_DL_Proposal3,Outdated_Mod_in_Row_in_DU_DL,Outdated_Row_in_DU_DL,Outdated_Vx:Lx:Qx:Rx:Mx,PEB_type,Quadrant,Row,SU_Module,SU_Row,SU_type,Used_for_NTC_Interlock,Vessel
"Slot","V1:L1:Q1:R11:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","236.6","51","1","5","nan","nan","nan","nan","nan","nan","nan","3B","1","11","5","2","BO06","nan","1"
"Slot","V1:L1:Q1:R11:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","271.6","48","1","6","nan","nan","nan","nan","nan","nan","nan","3B","1","11","6","2","BO06","nan","1"
"Slot","V1:L1:Q1:R12:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","113.1","58","1","1","nan","nan","nan","nan","nan","nan","nan","3B","1","12","1","1","BO06","nan","1"
"Slot","V1:L1:Q1:R12:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","154.3","56","1","2","nan","nan","nan","nan","nan","nan","nan","3B","1","12","2","1","BO06","nan","1"
"Slot","V1:L1:Q1:R12:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","195.4","54","1","3","nan","nan","nan","nan","nan","nan","nan","3B","1","12","3","1","BO06","nan","1"
"Slot","V1:L1:Q1:R12:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","230.5","52","1","4","nan","nan","nan","nan","nan","nan","nan","3B","1","12","4","1","BO06","nan","1"
"Slot","V1:L1:Q1:R12:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","265.5","49","1","5","nan","nan","nan","nan","nan","nan","nan","3B","1","12","5","1","BO06","nan","1"
"Slot","V1:L1:Q1:R13:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","195.4","54","1","1","nan","nan","nan","nan","nan","nan","nan","3B","1","13","1","2","BO07","nan","1"
"Slot","V1:L1:Q1:R13:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","236.6","51","1","2","nan","nan","nan","nan","nan","nan","nan","3B","1","13","2","2","BO07","nan","1"
"Slot","V1:L1:Q1:R13:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","271.6","48","1","3","nan","nan","nan","nan","nan","nan","nan","3B","1","13","3","2","BO07","nan","1"
"Slot","V1:L1:Q1:R14:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","306.6","44","1","1","nan","nan","nan","nan","nan","nan","nan","3B","1","14","1","1","BO07","nan","1"
"Slot","V1:L1:Q1:R15:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","44.2","61","1","1","nan","nan","nan","nan","nan","nan","nan","2F","1","15","1","2","BO08","nan","1"
"Slot","V1:L1:Q1:R15:M10","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","390.3","36","1","10","nan","nan","nan","nan","nan","nan","nan","2F","1","15","4","2","BM08","nan","1"
"Slot","V1:L1:Q1:R15:M11","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","425.3","33","1","11","nan","nan","nan","nan","nan","nan","nan","2F","1","15","5","2","BM08","nan","1"
"Slot","V1:L1:Q1:R15:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","B","Front","back","85.4","59","1","2","nan","nan","nan","nan","nan","nan","nan","2F","1","15","2","2","BO08","nan","1"
